"","n","n.trees","interaction.depth","shrinkage","n.minobsinnode","R2","RMSE","MAE"
"28",32,50,1,0.1,10,0.45936011224104,0.215641309195426,0.1254157818182
"29",33,50,1,0.1,10,0.472139441528093,0.213077466399641,0.132064866392196
"30",34,50,2,0.1,10,0.515012962494297,0.204241025911388,0.125141778535216
"31",35,50,2,0.1,10,0.515012962494297,0.204241025911388,0.125141778535216
"32",36,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"33",37,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"34",38,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"35",39,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"36",40,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"37",41,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"38",42,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"39",43,50,2,0.1,10,0.524520767739106,0.202229120965947,0.118083821625876
"40",44,50,2,0.1,10,0.53044742035543,0.200964817544263,0.123211094713012
"41",45,50,2,0.1,10,0.535585530352604,0.199862257669777,0.124302523251461
"42",46,50,2,0.1,10,0.535585530352604,0.199862257669777,0.124302523251461
"43",47,50,2,0.1,10,0.535585530352604,0.199862257669777,0.124302523251461
"44",48,50,2,0.1,10,0.492668567526783,0.208892959566423,0.124427352465564
"45",49,50,2,0.1,10,0.492668567526783,0.208892959566423,0.124427352465564
"46",50,50,2,0.1,10,0.476477381052571,0.212200128631956,0.138635614645896
"47",51,50,2,0.1,10,0.476477381052571,0.212200128631956,0.138635614645896
"48",52,50,2,0.1,10,0.482857951158112,0.21090304182947,0.137611160155753
"49",53,50,2,0.1,10,0.496996871400554,0.207999964509634,0.128776837708914
"50",54,50,2,0.1,10,0.496996871400554,0.207999964509634,0.128776837708914
"51",55,50,2,0.1,10,0.500332991641319,0.207309047036805,0.129914935697967
"52",56,50,1,0.1,10,0.502860057179005,0.206784149850149,0.132624757393595
"53",57,50,1,0.1,10,0.501360648402069,0.207095752789603,0.134499395589686
"54",58,50,1,0.1,10,0.474033362734233,0.21269487050904,0.135203363188992
"55",59,50,1,0.1,10,0.474033362734233,0.21269487050904,0.135203363188992
"56",60,50,1,0.1,10,0.474033362734233,0.21269487050904,0.135203363188992
"57",61,50,1,0.1,10,0.474033362734233,0.21269487050904,0.135203363188992
"58",62,50,1,0.1,10,0.478045404905923,0.211882105711773,0.13266620595946
"59",63,50,2,0.1,10,0.47295004646698,0.212913798169007,0.137163827951364
"60",64,50,1,0.1,10,0.470215471177196,0.213465430460423,0.139990024385056
"61",65,50,1,0.1,10,0.462225726399962,0.215069056000002,0.141385948999683
"62",66,50,1,0.1,10,0.474202305372561,0.21266070853376,0.141406006582222
"63",67,50,2,0.1,10,0.47049754784731,0.213408594490655,0.140508190747785
"64",68,50,2,0.1,10,0.47049754784731,0.213408594490655,0.140508190747785
"65",69,50,2,0.1,10,0.47049754784731,0.213408594490655,0.140508190747785
"66",70,50,2,0.1,10,0.47049754784731,0.213408594490655,0.140508190747785
"67",71,50,2,0.1,10,0.466548652458901,0.214202889993369,0.142893480919166
"68",72,50,2,0.1,10,0.466548652458901,0.214202889993369,0.142893480919166
"69",73,50,2,0.1,10,0.439926595303897,0.219482749965658,0.146871233556019
"70",74,50,2,0.1,10,0.417614558429945,0.223811899281078,0.150216960799008
"71",75,50,2,0.1,10,0.417614558429945,0.223811899281078,0.150216960799008
"72",76,50,2,0.1,10,0.417614558429945,0.223811899281078,0.150216960799008
"73",77,50,1,0.1,10,0.444417390725784,0.218601047784244,0.14596752575585
"74",78,50,2,0.1,10,0.421676903082371,0.223029949681237,0.147606527997759
"75",79,50,2,0.1,10,0.421676903082371,0.223029949681237,0.147606527997759
"76",80,50,1,0.1,10,0.421676903082371,0.223029949681237,0.147606527997759
"77",81,50,2,0.1,10,0.456038382366199,0.216302752523436,0.146571936607349
"78",82,100,2,0.1,10,0.569208146787352,0.192491545104688,0.138922101631002
"79",83,50,2,0.1,10,0.456038382366199,0.216302752523436,0.146571936607349
"80",84,50,2,0.1,10,0.456038382366199,0.216302752523436,0.146571936607349
"81",85,50,2,0.1,10,0.453553938068772,0.2167961512395,0.147351103955179
"82",86,100,1,0.1,10,0.566829577085472,0.193022224009178,0.145466554641177
"83",87,50,1,0.1,10,0.433786548783176,0.220682557782338,0.148033582634486
"84",88,100,1,0.1,10,0.550314785715444,0.196667330014333,0.145861219381332
"85",89,50,1,0.1,10,0.431398720210475,0.22114739813555,0.150015920127818
"86",90,100,1,0.1,10,0.550314785715444,0.196667330014333,0.145861219381332
"87",91,50,1,0.1,10,0.404927715964184,0.226236555150511,0.153948316092454
"88",92,50,1,0.1,10,0.404927715964184,0.226236555150511,0.153948316092454
"89",93,50,1,0.1,10,0.404927715964184,0.226236555150511,0.153948316092454
"90",94,50,1,0.1,10,0.404927715964184,0.226236555150511,0.153948316092454
"91",95,50,1,0.1,10,0.404927715964184,0.226236555150511,0.153948316092454
"92",96,50,1,0.1,10,0.410408863925558,0.225192224273827,0.152936217660349
"93",97,50,1,0.1,10,0.410408863925558,0.225192224273827,0.152936217660349
"94",98,50,1,0.1,10,0.410408863925558,0.225192224273827,0.152936217660349
"95",99,50,1,0.1,10,0.410408863925558,0.225192224273827,0.152936217660349
"96",100,50,2,0.1,10,0.410408863925558,0.225192224273827,0.152936217660349
"97",101,50,2,0.1,10,0.412626083597883,0.224768395876453,0.150782449413605
"98",102,50,2,0.1,10,0.412626083597883,0.224768395876453,0.150782449413605
"99",103,50,2,0.1,10,0.412626083597883,0.224768395876453,0.150782449413605
"100",104,50,2,0.1,10,0.412626083597883,0.224768395876453,0.150782449413605
"101",105,50,2,0.1,10,0.412626083597883,0.224768395876453,0.150782449413605
"102",106,50,2,0.1,10,0.412626083597883,0.224768395876453,0.150782449413605
"103",107,50,2,0.1,10,0.412626083597883,0.224768395876453,0.150782449413605
"104",108,50,1,0.1,10,0.351133522955985,0.236241170856214,0.158021274349556
"105",109,50,2,0.1,10,0.357548242192897,0.235070525705898,0.156813343085918
"106",110,50,2,0.1,10,0.357548242192897,0.235070525705898,0.156813343085918
"107",111,50,2,0.1,10,0.3619986069478,0.23425492548151,0.155510072327942
"108",112,50,2,0.1,10,0.3619986069478,0.23425492548151,0.155510072327942
"109",113,50,2,0.1,10,0.3619986069478,0.23425492548151,0.155510072327942
"110",114,50,2,0.1,10,0.3619986069478,0.23425492548151,0.155510072327942
"111",115,50,2,0.1,10,0.3619986069478,0.23425492548151,0.155510072327942
"112",116,50,2,0.1,10,0.3619986069478,0.23425492548151,0.155510072327942
"113",117,50,2,0.1,10,0.345438152137211,0.237275699178565,0.156983085396291
"114",118,50,2,0.1,10,0.345438152137211,0.237275699178565,0.156983085396291
"115",119,50,2,0.1,10,0.345438152137211,0.237275699178565,0.156983085396291
"116",120,50,2,0.1,10,0.345438152137211,0.237275699178565,0.156983085396291
